tau_vis_px,tau_vis_py,tau_vis_pz,tau_vis_e,met_px,met_py
-185.07556,-85.07381,-276.80112,343.67047,155.80171,98.97838
-61.5022,-55.210823,171.21996,190.12523,105.50735,-391.29794
363.0814,226.28314,-520.0486,673.41754,-356.57645,-227.53064
-132.53365,-120.5931,-339.2338,383.6964,122.79484,134.37033
-93.013794,221.48225,-206.94962,317.07455,80.15932,-213.4395
-260.204,300.4501,846.63513,935.3437,303.97693,-263.15823
45.394394,-276.03174,502.56055,575.17224,-28.062874,284.02612
84.89798,226.72577,-7.0799255,242.20384,-99.2029,-228.41283
13.62943,136.2006,125.4451,185.67226,-10.185463,-134.40677
88.8723,387.9232,-96.22401,409.5024,-103.47749,-409.47064
-231.01175,-252.52129,137.20493,368.7368,226.8144,247.36717
-151.76384,-14.1240425,-75.26699,169.99893,152.11182,0.22351246
146.89647,174.28506,505.1563,554.2008,-135.91887,-130.28871
188.95811,130.58401,-302.8569,380.10672,-214.61281,-129.97
365.72726,142.4795,-473.06815,614.8315,-334.74362,-122.10832
-104.21868,-91.96692,-408.31335,431.32486,94.88199,110.53899
-192.12762,6.416601,923.22784,943.0685,173.85707,-3.5806904
237.2128,-234.68036,24.985804,334.61783,-232.99617,237.10007
-455.24792,5.573311,516.4691,691.4921,429.231,0.835409
-297.47662,147.47478,-84.956955,342.72675,291.6958,-167.49896
-178.51428,-87.81449,-49.871243,205.11865,189.7828,76.72211
180.97827,-117.04421,-316.51028,382.94705,-180.01257,113.47895
306.47708,93.19441,-359.5632,481.56644,-287.42795,-74.89698
325.4093,-128.25208,200.47438,403.22217,-324.0313,128.0758
-235.37299,-102.06855,-17.256752,259.01547,229.3612,109.10847
82.72504,52.183186,485.92694,495.69388,-324.61777,-151.3926
167.31282,-195.12105,-322.27515,412.22214,41.612347,441.81757
-46.897923,-171.20625,-35.040176,180.94502,45.80156,177.78043
36.868282,193.87065,-82.69266,213.97443,-39.500553,-189.50851
166.07326,-64.128525,-33.98687,181.2399,-173.18332,52.843517
-163.58249,-69.978035,-41.42643,182.68568,175.68884,81.7093
-177.60565,131.52296,102.799225,243.74329,189.09645,-137.35588
-342.94266,-115.03156,324.6992,486.07834,338.75296,123.93402
112.04682,-131.9389,651.3917,674.0249,-95.91862,121.43126
-114.17192,-98.17356,-374.91827,404.026,110.67483,97.527016
251.14574,110.38433,-57.13773,280.22107,-245.76146,-95.94934
30.596102,-424.87424,-870.00226,968.689,-44.2503,439.69485
55.800793,-317.80072,-380.49023,498.885,-75.123764,322.67447
232.63223,-101.26921,-10.515113,254.04114,-228.85448,101.61136
65.67017,244.12611,72.25172,263.4679,-65.77623,-241.65186
278.1622,-197.45753,-33.602905,342.78738,-272.5854,177.38818
344.89615,28.330133,-228.975,415.0339,-340.4037,-32.356613
-200.8127,-338.24237,448.34906,596.4739,209.4049,327.51758
145.52281,35.45929,-45.805786,156.65077,-143.18015,-33.908672
-152.77835,145.73627,-354.11038,412.28122,190.12668,-156.19472
315.48373,172.49915,278.74908,454.98984,-319.29926,-172.12979
54.73156,-186.96498,277.27325,338.87003,-56.573883,184.8221
172.91498,-132.05287,-296.4496,367.7255,-174.74197,137.15308
115.62353,118.04508,200.21402,259.5955,-316.47372,89.6082
144.29015,80.077965,-172.56909,238.78157,-143.80928,-63.232944
-107.51975,-273.93942,20.308018,294.98657,105.953896,265.53317
-102.90754,257.09433,24.223925,280.41937,98.4924,-263.0898
-12.954564,97.53717,-6.7887588,98.6461,213.31828,-92.921486
71.57264,242.88077,-271.8465,371.5182,-66.4321,-242.2213
-40.43983,133.41672,268.78552,302.81006,33.82493,-154.65974
128.52104,190.64574,146.23251,272.4871,90.905495,-108.53258
-203.57253,30.53642,-277.47232,345.4926,201.22043,-6.479359
290.3348,-214.91833,186.37029,406.4719,-279.57275,220.39478
-200.18939,-379.92172,228.31026,486.35825,184.45425,362.8803
196.46834,5.6783757,283.4701,344.95093,-318.89407,221.66895
-178.95038,-349.4258,-166.70851,426.56845,180.82451,349.75818
92.15012,-162.74756,-47.00686,192.84471,-84.87303,168.4279
-501.59015,56.37937,-1432.7319,1519.0437,492.0628,-55.095257
-269.29132,163.30649,-260.36295,408.62662,273.07562,-161.51233
113.91263,-121.03366,95.37755,191.63315,-105.26217,120.746895
-23.736135,-239.39232,-229.7112,332.6314,14.299642,239.47534
210.29108,-340.7968,-30.434706,401.70065,-216.62334,335.20724
-163.80684,-219.77087,613.01337,671.5038,161.44841,190.38182
-255.32439,-283.04797,335.76746,508.00418,263.76913,286.49936
-11.499794,218.90295,-311.64362,381.09854,5.7877555,-229.96082
301.68164,167.33052,371.4202,511.69843,-305.95197,-178.78134
-215.88992,190.89754,-1615.7009,1641.2987,196.65727,-174.60822
-331.9193,64.71686,-750.873,823.6663,329.5473,-65.18018
-102.417404,102.58896,-69.54687,160.80087,111.676994,-99.016014
356.97354,151.67842,-109.33569,403.04218,-345.08896,-184.7676
122.90703,202.60818,-404.82184,469.0826,-121.60825,-181.37776
59.576878,219.68167,-95.15939,246.76228,-51.00352,-216.78197
91.511284,112.78961,-485.21973,506.49185,-90.369026,-106.98415
214.07567,-70.19645,-614.5465,654.62415,-212.22981,61.08707
-307.23297,65.26064,942.3192,993.3467,302.96768,-66.356186
145.92549,122.20999,-56.336166,198.56213,-152.39154,-132.66685
-363.69287,61.032093,-737.28864,824.4128,366.61072,-63.438343
169.46455,-245.78967,-20.429186,299.31418,-213.88045,263.4555
-135.52037,-151.02531,-183.729,273.75354,148.21437,174.33199
365.90662,-59.86195,-701.9073,793.8167,-357.2995,59.584312
-338.49884,-383.31015,-180.78152,542.39294,330.11234,375.56955
480.92548,50.209885,-404.39383,630.4341,-474.57825,-45.21041
172.31468,-193.1533,234.81683,349.53668,-175.1472,186.89491
176.83037,-432.64948,539.0892,713.4941,-171.8682,444.08057
342.9955,156.31123,696.50696,791.98584,-354.84262,-156.91074
-206.77707,-379.60272,-153.11847,458.5857,204.91644,363.72467
-149.30025,-123.57708,-20.966894,195.00293,151.16292,129.70943
231.42268,112.5127,186.17607,317.62152,-229.6805,-112.36416
277.56104,124.98263,-583.9817,658.6092,-257.65164,-121.2738
301.8926,-89.33411,205.67072,376.06235,-288.90564,76.78112
244.18039,-8.355763,-122.21498,273.2193,-240.92114,-8.399051
-316.08887,92.994736,-503.7493,601.9345,299.42834,-101.0356
-80.382645,184.12213,1140.0189,1157.6139,85.45256,-182.63667
11.278009,-142.3125,-464.44955,485.8961,-14.028157,140.18028
-219.1435,-154.53523,-287.67056,393.2693,203.17934,137.05077
-158.97722,153.24582,-184.20625,287.5587,137.59209,-117.094376
-8.7733135,141.70456,61.836563,154.86685,9.987239,-141.56273
273.47964,-143.00652,-285.66763,420.54327,-271.1933,139.56644
-173.06729,232.52437,248.91107,382.07156,172.65686,-240.7068
-165.7185,-245.17607,128.53331,322.7727,172.14241,253.00304
144.88983,-3.7649333,267.5541,304.29007,-124.079834,-8.660335
-254.8613,-25.73925,107.3905,277.7627,148.62532,362.1521
-410.2839,63.670246,-397.76193,575.1486,408.8117,-63.825596
111.685394,177.0184,-83.3886,225.31049,-115.83636,-182.17122
-253.53476,-281.17334,-597.41095,707.2815,253.40341,282.61658
-273.3946,122.82788,322.40918,440.207,270.59036,-123.09323
-161.04507,153.29747,-90.272804,240.0356,172.36731,-157.72223
8.450597,133.00926,-389.9827,412.20322,-24.95058,-147.35329
20.936281,-205.10349,169.8395,267.11652,1.3566548,197.7573
-115.9199,221.70537,-16.537802,250.72981,121.28598,-217.79494
210.6257,61.702007,-471.84302,520.4375,-205.7481,-62.53018
-72.51548,-236.01451,106.01456,268.71133,53.330967,231.38132
-161.72644,77.52694,6.50373,179.4719,165.7661,-88.3212
60.66216,183.07974,-70.610054,205.38933,-56.500633,-174.39421
36.109306,-229.84753,272.93423,358.64728,-24.677221,238.14978
-376.94995,-70.36408,-475.1707,610.5977,358.71774,54.72858
-151.51067,-282.7714,-74.30299,329.2977,147.73456,284.94693
215.26685,-75.01589,-446.62518,501.43918,-216.87218,70.04207
-115.71555,-152.68907,-944.2934,963.53253,111.017654,145.50133
383.51874,69.820595,300.83475,492.40582,-370.01138,-56.474823
-113.0703,-196.98,-0.7613174,227.86893,126.86182,203.78587
-183.5331,187.62347,-1072.6311,1104.2787,175.51024,-181.12009
34.04058,411.4368,378.48944,560.0868,-33.622654,-407.20142
406.82227,-194.31972,-275.9216,528.58154,-407.04254,205.52068
-111.543175,172.50656,237.30173,313.86896,114.41175,-173.81831
375.08444,-38.14323,471.33002,603.57117,-372.60162,35.617134
-252.38986,-88.63269,126.03103,295.70474,266.88348,83.48286
157.94156,-412.67618,-469.83508,644.97455,-164.6161,422.0457
-217.80098,32.552013,68.060524,230.92458,216.3723,-33.41909
211.32613,62.15738,-167.87248,276.95584,-211.90717,-49.276222
87.02373,-167.88374,-220.37823,290.38815,-429.36038,244.0722
-5.8923545,401.61996,493.56985,636.35535,-9.360734,-377.27017
-58.802162,-419.43494,-544.57825,689.89954,84.74282,387.4032
-15.627419,381.6468,-311.49072,492.98648,8.949521,-384.40378
185.92522,-239.8818,-143.30087,335.63028,-185.18338,232.6068
125.998405,-61.124012,104.17236,174.54124,-113.40781,90.439964
280.61768,-213.78514,174.70494,393.93222,-276.22955,227.47966
-137.60794,255.37256,861.86584,909.37665,135.58138,-254.33798
-25.044106,113.06584,567.1125,578.9373,38.664803,-117.4428
199.3811,86.45592,1007.0399,1030.2222,-209.43823,-76.23948
-395.84808,27.697842,-91.59437,407.25793,374.19345,-40.50725
152.90756,-220.8615,-330.40823,425.8305,-151.57579,221.3418
-96.74668,-135.06291,-18.132708,167.12488,87.204124,154.85867
441.96198,-41.198284,47.224144,446.43213,-429.06732,31.004004
-86.33831,-12.828251,102.611305,134.71432,192.12625,51.913136
-17.97358,108.41211,90.16883,142.15175,105.203064,261.14087
8.669735,-144.19202,12.217744,144.97232,-2.2352448,143.08183
281.11426,-79.02786,445.13,532.4107,-278.64203,79.340485
42.013367,331.8427,45.831703,337.62213,-27.38784,-298.42398
-353.51273,-159.91992,-142.88289,413.48624,351.7848,178.42621
440.05978,-126.03485,-532.55084,702.25085,-425.0041,143.51712
-236.72253,-48.77731,425.97632,489.76913,234.97646,-6.887392
149.69252,-65.9584,-971.8526,985.5337,-146.93243,64.46733
-184.33818,-204.59874,219.04483,351.91238,155.37851,198.5722
157.61926,-197.4586,-41.321503,256.0102,-156.61879,201.91731
-70.1952,514.1044,17.418077,519.4239,74.43403,-508.82227
-344.16125,-187.87955,250.33405,465.212,340.20853,189.46138
-4.1204,-207.79608,75.800415,221.26837,12.241066,207.95515
138.17072,-473.81598,-1809.8247,1875.916,-136.94064,464.26
-259.3966,-169.72018,369.28818,482.1748,257.29764,172.4008
-271.22354,-133.02522,-654.6717,721.0083,473.0859,-180.21594
-197.90099,77.71777,257.72427,334.10712,194.64955,-78.40118
-396.69052,-221.52437,71.722015,460.01184,396.60706,249.1157
-360.76035,-173.42175,-207.48277,450.85733,357.04504,168.29512
115.300644,112.52045,119.72602,200.72487,-106.444016,-108.62389
-325.92303,-31.085089,568.8514,656.34576,316.29214,17.177189
-31.21855,-232.55319,467.3334,522.931,33.649544,190.83507
298.76962,77.78731,-83.61313,319.86066,-296.98917,-75.38951
-113.31961,-239.57143,115.894745,289.2907,113.21356,236.86607
218.19972,81.819954,-70.85389,243.58583,-195.7632,-94.757256
185.08377,-448.11337,-783.31464,921.22003,-185.35724,464.935
-29.961931,245.58113,95.95302,265.35904,23.31476,-236.9139
-105.12754,223.33698,-915.032,947.8779,107.93986,-221.99648
-391.33847,108.7736,-258.93185,481.69165,389.92642,-107.7507
-72.05209,44.15742,10.076334,85.91229,-104.18899,-195.39534
-290.78772,102.78608,365.8347,480.39435,309.08176,-97.22667
-67.57561,-351.4065,289.38712,460.25867,61.04614,337.5036
8.317101,-344.7167,234.80551,417.2299,-0.7327205,348.39407
192.85277,-161.3058,119.03857,278.1939,-203.74312,164.91254
-56.69819,176.8546,-11.4012165,186.07457,-11.276226,-133.07909
138.76768,108.56848,-356.89142,398.03973,-137.22325,-103.95208
409.38464,-33.254898,-298.80988,508.12128,-398.97723,18.38513
162.99841,-142.46022,-67.08066,226.82053,-168.20357,141.61969
362.11365,-134.362,574.78235,692.57825,-359.12402,134.7659
-7.014442,-276.80972,102.997055,295.43686,-0.3516701,279.08408
-80.92943,129.55873,444.48935,470.0062,75.42044,-138.16682
308.22958,120.64897,976.45856,1031.0468,-311.3001,-119.018745
-30.385939,-437.43384,1607.188,1665.9308,11.866041,445.30438
-57.643044,-139.08061,150.35062,212.8122,56.892155,139.32722
273.85193,-81.60667,-1146.4851,1181.6619,-340.84067,121.40646
63.197178,-372.26144,-488.32678,617.2856,-38.9451,386.52533
272.23645,201.54646,504.45905,607.63007,-256.68887,-201.2464
-88.465576,-165.6588,353.59146,400.37128,75.356476,109.560234
-271.20618,16.582306,-164.97481,317.87488,250.74048,-33.48581
-216.20267,74.6292,-143.62486,270.09088,225.33723,-101.04663
272.55453,81.330666,-112.47214,306.31128,-254.35587,-80.20546
-137.83655,19.701574,244.52751,281.3925,136.19077,-20.300112
-362.51834,102.23749,552.8018,668.92596,359.1533,-93.05249
-97.350746,151.4311,-62.163902,190.4984,93.01448,-149.30702
148.4857,-246.16354,352.5177,455.0592,-154.85785,241.9467
-96.78675,342.706,511.6007,623.3416,100.334305,-355.34045
-33.698193,279.3157,664.05536,721.2022,29.77717,-275.77985
141.22716,-107.47706,-42.230072,182.4322,-141.36807,120.88588
336.0243,94.06787,226.94398,416.53568,-336.52362,-100.09733
72.08577,-322.7615,224.06209,399.47058,-63.741222,307.69846
-90.98055,210.7992,-316.76987,391.23068,323.2258,240.91673
127.636734,410.39066,-679.007,803.6657,-118.60951,-401.41467
145.08832,-234.20389,444.56436,523.0253,-146.66054,232.3012
-217.12732,-340.67853,8.905179,404.2041,216.31636,333.4819
-208.00648,-156.26765,-145.05684,297.88074,218.20033,148.73717
-78.6804,-426.68396,-243.07121,497.3274,78.11565,399.52734
309.06522,-76.24009,91.958374,331.39142,-305.4669,74.79142
-446.47318,57.437817,-352.4649,571.74286,440.28702,-53.568756
220.42001,-119.32876,-976.30927,1007.97034,-217.97365,118.11523
28.704933,253.8242,-46.718395,259.68903,-27.990662,-259.28842
-356.28705,-123.677986,60.507935,381.96768,341.17462,104.18025
176.49873,-287.39838,238.17116,412.89365,-176.08278,290.82077
273.47537,138.80719,432.24292,532.3643,-295.59537,-144.01605
-47.620926,-131.4828,839.4201,851.0076,46.407715,145.73817
252.39679,-109.79219,-53.591686,280.56265,-247.99126,110.33232
-145.39957,-43.574085,432.3105,458.2196,144.4333,42.919636
137.35075,399.2055,42.62664,424.3201,-138.71414,-394.7179
227.37552,47.814976,4.9271793,232.41139,-242.79431,-56.37211
-157.7439,129.07188,-704.8765,733.92505,180.70303,-128.0656
65.176544,-174.24922,-120.63361,221.82825,-189.19995,427.7051
209.11855,-169.06345,-787.6736,832.3118,-212.51772,156.102
-56.24702,188.24863,-10.596396,196.76004,85.61665,-192.38063
-232.17633,318.82153,-234.81905,459.0131,242.84552,-308.41467
-210.36542,-305.76358,-424.81125,564.1007,209.07907,311.2849
51.99405,-114.49816,142.05444,189.7174,-67.73101,116.33075
31.853409,300.82742,714.3096,775.72754,-27.492271,-295.93402
233.83371,-7.3901796,-36.258015,236.74664,-233.10031,2.0220318
6.792273,231.21213,-873.377,903.52985,-3.8189263,-247.6543
-294.44873,-300.43564,-431.182,602.39813,298.7099,289.3965
-206.25401,129.72392,-249.55815,351.1091,214.01613,-133.38635
-58.82212,-222.6066,87.5874,246.35078,57.38375,221.01604
-116.45931,-344.70297,455.1019,582.6941,114.953354,335.14536
249.73079,196.7683,1551.1747,1583.4357,-211.29462,-255.04663
48.670784,130.47139,195.34163,239.90169,-60.848972,-145.03049
215.75096,254.26425,-480.5066,584.88257,-215.54306,-251.80183
231.27747,-134.85558,-154.23169,308.97687,-237.16873,170.92262
-407.63837,110.360535,161.5788,453.67014,412.29526,-129.1105
99.18058,128.72572,-396.48642,428.5039,-86.11793,-142.55458
44.728905,164.64815,-20.0555,171.79384,-58.245865,-154.21773
-164.39838,381.44504,117.34028,432.77023,161.66032,-381.16913
-220.1786,55.941975,465.63245,518.1009,211.21132,-60.27294
158.65839,150.60948,270.5076,347.8983,-151.45348,-131.36684
-478.19037,17.909294,-858.4976,982.96436,472.5945,7.1651535
-311.71527,-233.57463,-663.347,769.2853,301.94293,220.67577
91.64934,-73.68663,478.70728,492.94043,-103.64689,94.88699
6.388372,-448.04044,680.831,815.0631,-13.091789,434.53238
-143.3471,127.08683,-231.64874,300.67746,143.35791,-119.96085
431.85822,144.64333,765.9125,891.09235,-435.72244,-147.57991
-158.64925,37.430847,-256.76675,304.1402,136.62234,-31.499409
590.0082,254.4099,-426.3162,771.81805,-588.20734,-260.959
20.845026,-282.594,-360.85587,458.82172,-19.506788,279.0485
-58.687164,-245.77504,-72.04259,262.81586,57.656948,248.5299
223.58148,-280.56335,482.55997,601.30756,-204.37523,283.12592
171.53278,-207.68387,590.7816,649.3196,-176.26447,198.35124
132.95425,-166.1958,123.78857,246.22041,-112.0163,151.12448
115.216675,-229.43776,-260.2772,365.60376,-87.898575,226.90602
-24.823332,-215.25845,1163.6115,1183.6147,22.769217,240.48853
-290.44128,-65.19402,-232.5862,377.7624,282.86813,66.79175
-330.59497,373.64462,586.03345,769.6353,331.514,-356.33905
-168.92007,-231.56544,731.504,785.7227,161.51532,229.52168
134.4063,359.0418,91.44609,394.13168,-129.53401,-366.60446
108.296844,116.184135,-235.86426,284.3605,-90.508224,-114.44688
144.67874,-135.2813,1184.9664,1201.4087,-158.25256,122.02426
-128.49765,243.35524,-215.2515,349.38098,113.69948,-259.42236
-179.30603,311.0187,-55.29629,363.33517,171.34991,-309.27185
-316.73376,244.93083,31.171524,401.625,314.97034,-244.95483
304.30817,166.65884,-127.9359,369.82053,-295.77075,-178.65627
-363.34705,-279.08743,-565.3604,727.69934,364.10834,288.78802
23.80125,-181.84528,-472.07684,506.50687,162.45857,81.21151
294.23547,-274.89703,37.26179,404.39273,-308.5992,269.36252
283.8151,-49.445457,172.3323,335.70105,-262.81125,20.238373
-188.19705,-48.05802,-628.45667,657.86194,188.88559,43.19653
417.07635,202.42366,195.72778,503.26038,-422.86133,-197.91344
-33.70068,138.39426,109.22876,179.53358,23.398794,-136.72028
85.16881,106.49737,67.848236,152.31648,-69.85763,-102.50747
142.21782,457.83694,655.509,812.15344,-141.26312,-459.30502
2.0085938,130.15176,-157.08862,204.01297,-19.46973,-121.34582
444.27563,-172.47531,719.54407,863.0614,-441.44797,175.48526
-75.46833,279.20438,58.665577,295.11508,89.472786,-280.17673
-178.90907,179.48756,-654.51044,701.86066,180.80504,-181.12001
94.378944,-336.57037,237.74858,422.7441,-104.76851,346.5097
-167.77441,-249.57286,-103.174545,317.94458,167.14026,249.32237
-211.96646,-207.66049,-16.700531,297.2091,221.24356,204.30354
-120.43308,212.49844,117.548,271.07364,102.63398,-187.14021
233.9687,-141.57289,91.01794,288.23773,-227.25319,140.4673
112.421135,22.198002,-596.2884,607.2004,-152.18785,105.90736
-295.15744,95.5141,56.472454,315.32523,305.85062,-90.81107
45.89608,168.56633,-16.493042,176.18657,-36.51077,-166.7816
-38.981487,181.93741,62.447388,196.29683,42.548985,-177.42424
-215.93428,-135.09616,-137.81189,289.60443,399.97098,61.100426
-160.5661,244.13618,-511.38046,588.9825,154.4352,-238.4465
226.89241,102.66047,188.38359,312.2637,-213.87851,-103.08111
51.135277,-384.5437,-363.5269,531.63947,-59.213333,373.18338
-128.32149,-121.199265,5.2083488,176.59317,126.8984,118.781944
264.27155,-300.9027,-119.62698,417.97504,-257.0059,303.69476
-366.9996,-87.04499,-220.41547,436.91995,359.77884,75.4967
-314.6924,196.98195,549.45325,663.1402,312.55328,-164.26335
-222.99292,-19.904167,713.11835,747.47485,221.00221,21.174343
-58.47839,-144.51802,-175.8498,235.00708,43.10421,140.23491
261.0168,-263.2108,225.13089,433.69873,-226.02177,271.98935
324.21408,56.33808,-183.71669,376.95428,-319.55078,-51.806446
332.43604,87.202156,151.48479,375.5881,-323.60394,-78.94991
-243.22298,375.72256,-213.36604,496.05365,257.56775,-368.98785
242.29906,-86.287544,60.39767,264.21198,-227.56853,72.123
